STATE/UT,YEAR,CRIME HEAD,Grand Total
Kerala,2011,Attempt To Commit Murder,127
Kerala,2011,C.H. Not Amounting To Murder,37
Kerala,2011,Rape,43
Kerala,2011,Kidnapping And Abduction,0
Kerala,2011,Dacoity,28
Kerala,2011,Prep. And Assembly For Dacoity,17
Kerala,2011,Robbery,85
Kerala,2011,Burglary,95
Kerala,2011,Thefts,157
Kerala,2011,Extortion,0
Kerala,2011,Riots,44
Kerala,2011,Arson,2
Kerala,2011,Criminal Breach Of Trust,12
Kerala,2011,Cheating,21
Kerala,2011,Counter Feiting,10
Kerala,2011,Dowry Deaths,11
Kerala,2011,Molestation,17
Kerala,2011,Eve-Teasing,1
Kerala,2011,Cruelty By Husband Or Relative Of Husband,13
Kerala,2011,Other Ipc Crimes,65
Kerala,2012,Murder,1468
Kerala,2012,Attempt To Commit Murder,135
Kerala,2012,C.H. Not Amounting To Murder,43
Kerala,2012,Rape,0
Kerala,2012,Kidnapping And Abduction,0
Kerala,2012,Dacoity,35
Kerala,2012,Prep. And Assembly For Dacoity,26
Kerala,2012,Robbery,101
Kerala,2012,Burglary,113
Kerala,2012,Thefts,175
Kerala,2012,Extortion,0
Kerala,2012,Riots,50
Kerala,2012,Arson,19
Kerala,2012,Criminal Breach Of Trust,27
Kerala,2012,Cheating,9
Kerala,2012,Counter Feiting,18
Kerala,2012,Dowry Deaths,14
Kerala,2012,Molestation,0
Kerala,2012,Eve-Teasing,0
Kerala,2012,Cruelty By Husband Or Relative Of Husband,18
Kerala,2012,Other Ipc Crimes,63
Madhya Pradesh,2001,Murder,7802
Madhya Pradesh,2001,Attempt To Commit Murder,554
Madhya Pradesh,2001,C.H. Not Amounting To Murder,487
Madhya Pradesh,2001,Rape,874
Madhya Pradesh,2001,Kidnapping And Abduction,143
Madhya Pradesh,2001,Dacoity,207
Madhya Pradesh,2001,Prep. And Assembly For Dacoity,41
Madhya Pradesh,2001,Robbery,116
Madhya Pradesh,2001,Burglary,75
Madhya Pradesh,2001,Thefts,181
Madhya Pradesh,2001,Extortion,4
Madhya Pradesh,2001,Riots,0
Madhya Pradesh,2001,Arson,12
Madhya Pradesh,2001,Criminal Breach Of Trust,16
Madhya Pradesh,2001,Cheating,19
Madhya Pradesh,2001,Counter Feiting,6
Madhya Pradesh,2001,Dowry Deaths,112
Madhya Pradesh,2001,Molestation,6
Madhya Pradesh,2001,Eve-Teasing,2
Madhya Pradesh,2001,Cruelty By Husband Or Relative Of Husband,35
Madhya Pradesh,2001,Other Ipc Crimes,390
Madhya Pradesh,2002,Murder,6206
Madhya Pradesh,2002,Attempt To Commit Murder,566
Madhya Pradesh,2002,C.H. Not Amounting To Murder,465
Madhya Pradesh,2002,Rape,704
Madhya Pradesh,2002,Kidnapping And Abduction,297
Madhya Pradesh,2002,Dacoity,242
Madhya Pradesh,2002,Prep. And Assembly For Dacoity,114
Madhya Pradesh,2002,Robbery,228
Madhya Pradesh,2002,Burglary,238
Madhya Pradesh,2002,Thefts,403
Madhya Pradesh,2002,Extortion,7
Madhya Pradesh,2002,Riots,35
Madhya Pradesh,2002,Arson,17
Madhya Pradesh,2002,Criminal Breach Of Trust,14
Madhya Pradesh,2002,Cheating,23
Madhya Pradesh,2002,Counter Feiting,36
Madhya Pradesh,2002,Dowry Deaths,134
Madhya Pradesh,2002,Molestation,38
Madhya Pradesh,2002,Eve-Teasing,2
Madhya Pradesh,2002,Cruelty By Husband Or Relative Of Husband,69
Madhya Pradesh,2002,Other Ipc Crimes,669
Madhya Pradesh,2003,Murder,6909
Madhya Pradesh,2003,Attempt To Commit Murder,851
Madhya Pradesh,2003,C.H. Not Amounting To Murder,426
Madhya Pradesh,2003,Rape,772
Madhya Pradesh,2003,Kidnapping And Abduction,317
Madhya Pradesh,2003,Dacoity,166
Madhya Pradesh,2003,Prep. And Assembly For Dacoity,74
Madhya Pradesh,2003,Robbery,262
Madhya Pradesh,2003,Burglary,135
Madhya Pradesh,2003,Thefts,291
Madhya Pradesh,2003,Extortion,36
Madhya Pradesh,2003,Riots,13
Madhya Pradesh,2003,Arson,29
Madhya Pradesh,2003,Criminal Breach Of Trust,23
Madhya Pradesh,2003,Cheating,56
Madhya Pradesh,2003,Counter Feiting,16
Madhya Pradesh,2003,Dowry Deaths,235
Madhya Pradesh,2003,Molestation,38
Madhya Pradesh,2003,Eve-Teasing,0
Madhya Pradesh,2003,Cruelty By Husband Or Relative Of Husband,68
Madhya Pradesh,2003,Other Ipc Crimes,422
Madhya Pradesh,2004,Murder,7884
Madhya Pradesh,2004,Attempt To Commit Murder,736
Madhya Pradesh,2004,C.H. Not Amounting To Murder,378
Madhya Pradesh,2004,Rape,799
Madhya Pradesh,2004,Kidnapping And Abduction,238
Madhya Pradesh,2004,Dacoity,190
Madhya Pradesh,2004,Prep. And Assembly For Dacoity,51
Madhya Pradesh,2004,Robbery,264
Madhya Pradesh,2004,Burglary,90
Madhya Pradesh,2004,Thefts,162
Madhya Pradesh,2004,Extortion,10
Madhya Pradesh,2004,Riots,17
Madhya Pradesh,2004,Arson,14
Madhya Pradesh,2004,Criminal Breach Of Trust,32
Madhya Pradesh,2004,Cheating,30
Madhya Pradesh,2004,Counter Feiting,12
Madhya Pradesh,2004,Dowry Deaths,240
Madhya Pradesh,2004,Molestation,28
Madhya Pradesh,2004,Eve-Teasing,2
Madhya Pradesh,2004,Cruelty By Husband Or Relative Of Husband,125
Madhya Pradesh,2004,Other Ipc Crimes,283
Madhya Pradesh,2005,Murder,8283
Madhya Pradesh,2005,Attempt To Commit Murder,846
Madhya Pradesh,2005,C.H. Not Amounting To Murder,363
Madhya Pradesh,2005,Rape,747
Madhya Pradesh,2005,Kidnapping And Abduction,285
Madhya Pradesh,2005,Dacoity,273
Madhya Pradesh,2005,Prep. And Assembly For Dacoity,82
Madhya Pradesh,2005,Robbery,185
Madhya Pradesh,2005,Burglary,91
Madhya Pradesh,2005,Thefts,240
Madhya Pradesh,2005,Extortion,7
Madhya Pradesh,2005,Riots,43
Madhya Pradesh,2005,Arson,17
Madhya Pradesh,2005,Criminal Breach Of Trust,30
Madhya Pradesh,2005,Cheating,57
Madhya Pradesh,2005,Counter Feiting,28
Madhya Pradesh,2005,Dowry Deaths,233
Madhya Pradesh,2005,Molestation,59
Madhya Pradesh,2005,Eve-Teasing,5
Madhya Pradesh,2005,Cruelty By Husband Or Relative Of Husband,87
Madhya Pradesh,2005,Other Ipc Crimes,577
Madhya Pradesh,2006,Murder,9124
Madhya Pradesh,2006,Attempt To Commit Murder,762
Madhya Pradesh,2006,C.H. Not Amounting To Murder,427
Madhya Pradesh,2006,Rape,879
Madhya Pradesh,2006,Kidnapping And Abduction,280
Madhya Pradesh,2006,Dacoity,202
Madhya Pradesh,2006,Prep. And Assembly For Dacoity,68
Madhya Pradesh,2006,Robbery,236
Madhya Pradesh,2006,Burglary,66
Madhya Pradesh,2006,Thefts,250
Madhya Pradesh,2006,Extortion,15
Madhya Pradesh,2006,Riots,21
Madhya Pradesh,2006,Arson,18
Madhya Pradesh,2006,Criminal Breach Of Trust,18
Madhya Pradesh,2006,Cheating,61
Madhya Pradesh,2006,Counter Feiting,29
Madhya Pradesh,2006,Dowry Deaths,266
Madhya Pradesh,2006,Molestation,24
Madhya Pradesh,2006,Eve-Teasing,1
Madhya Pradesh,2006,Cruelty By Husband Or Relative Of Husband,60
Madhya Pradesh,2006,Other Ipc Crimes,556
Madhya Pradesh,2007,Murder,9724
Madhya Pradesh,2007,Attempt To Commit Murder,763
Madhya Pradesh,2007,C.H. Not Amounting To Murder,423
Madhya Pradesh,2007,Rape,785
Madhya Pradesh,2007,Kidnapping And Abduction,231
Madhya Pradesh,2007,Dacoity,247
Madhya Pradesh,2007,Prep. And Assembly For Dacoity,72
Madhya Pradesh,2007,Robbery,192
Madhya Pradesh,2007,Burglary,71
Madhya Pradesh,2007,Thefts,303
Madhya Pradesh,2007,Extortion,25
Madhya Pradesh,2007,Riots,14
Madhya Pradesh,2007,Arson,14
Madhya Pradesh,2007,Criminal Breach Of Trust,16
Madhya Pradesh,2007,Cheating,44
Madhya Pradesh,2007,Counter Feiting,27
Madhya Pradesh,2007,Dowry Deaths,304
Madhya Pradesh,2007,Molestation,30
Madhya Pradesh,2007,Eve-Teasing,1
Madhya Pradesh,2007,Cruelty By Husband Or Relative Of Husband,101
Madhya Pradesh,2007,Other Ipc Crimes,876
Madhya Pradesh,2008,Murder,9582
Madhya Pradesh,2008,Attempt To Commit Murder,679
Madhya Pradesh,2008,C.H. Not Amounting To Murder,421
Madhya Pradesh,2008,Rape,800
Madhya Pradesh,2008,Kidnapping And Abduction,247
Madhya Pradesh,2008,Dacoity,255
Madhya Pradesh,2008,Prep. And Assembly For Dacoity,104
Madhya Pradesh,2008,Robbery,228
Madhya Pradesh,2008,Burglary,75
Madhya Pradesh,2008,Thefts,315
Madhya Pradesh,2008,Extortion,4
Madhya Pradesh,2008,Riots,13
Madhya Pradesh,2008,Arson,25
Madhya Pradesh,2008,Criminal Breach Of Trust,11
Madhya Pradesh,2008,Cheating,42
Madhya Pradesh,2008,Counter Feiting,16
Madhya Pradesh,2008,Dowry Deaths,289
Madhya Pradesh,2008,Molestation,42
Madhya Pradesh,2008,Eve-Teasing,1
Madhya Pradesh,2008,Cruelty By Husband Or Relative Of Husband,74
Madhya Pradesh,2008,Other Ipc Crimes,760
Madhya Pradesh,2009,Murder,9032
Madhya Pradesh,2009,Attempt To Commit Murder,677
Madhya Pradesh,2009,C.H. Not Amounting To Murder,429
Madhya Pradesh,2009,Rape,712
Madhya Pradesh,2009,Kidnapping And Abduction,242
Madhya Pradesh,2009,Dacoity,243
Madhya Pradesh,2009,Prep. And Assembly For Dacoity,66
Madhya Pradesh,2009,Robbery,217
Madhya Pradesh,2009,Burglary,65
Madhya Pradesh,2009,Thefts,311
Madhya Pradesh,2009,Extortion,6
Madhya Pradesh,2009,Riots,17
Madhya Pradesh,2009,Arson,17
Madhya Pradesh,2009,Criminal Breach Of Trust,13
Madhya Pradesh,2009,Cheating,49
Madhya Pradesh,2009,Counter Feiting,25
Madhya Pradesh,2009,Dowry Deaths,368
Madhya Pradesh,2009,Molestation,20
Madhya Pradesh,2009,Eve-Teasing,9
Madhya Pradesh,2009,Cruelty By Husband Or Relative Of Husband,77
Madhya Pradesh,2009,Other Ipc Crimes,800
Madhya Pradesh,2010,Murder,9604
Madhya Pradesh,2010,Attempt To Commit Murder,472
Madhya Pradesh,2010,C.H. Not Amounting To Murder,262
Madhya Pradesh,2010,Rape,455
Madhya Pradesh,2010,Kidnapping And Abduction,264
Madhya Pradesh,2010,Dacoity,160
Madhya Pradesh,2010,Prep. And Assembly For Dacoity,64
Madhya Pradesh,2010,Robbery,147
Madhya Pradesh,2010,Burglary,55
Madhya Pradesh,2010,Thefts,267
Madhya Pradesh,2010,Extortion,11
Madhya Pradesh,2010,Riots,10
Madhya Pradesh,2010,Arson,9
Madhya Pradesh,2010,Criminal Breach Of Trust,10
Madhya Pradesh,2010,Cheating,54
Madhya Pradesh,2010,Counter Feiting,41
Madhya Pradesh,2010,Dowry Deaths,301
Madhya Pradesh,2010,Molestation,24
Madhya Pradesh,2010,Eve-Teasing,3
Madhya Pradesh,2010,Cruelty By Husband Or Relative Of Husband,87
Madhya Pradesh,2010,Other Ipc Crimes,653
Madhya Pradesh,2011,Murder,10439
Madhya Pradesh,2011,Attempt To Commit Murder,850
Madhya Pradesh,2011,C.H. Not Amounting To Murder,372
Madhya Pradesh,2011,Rape,580
Madhya Pradesh,2011,Kidnapping And Abduction,221
Madhya Pradesh,2011,Dacoity,205
Madhya Pradesh,2011,Prep. And Assembly For Dacoity,53
Madhya Pradesh,2011,Robbery,230
Madhya Pradesh,2011,Burglary,84
Madhya Pradesh,2011,Thefts,257
Madhya Pradesh,2011,Extortion,9
Madhya Pradesh,2011,Riots,26
Madhya Pradesh,2011,Arson,23
Madhya Pradesh,2011,Criminal Breach Of Trust,33
Madhya Pradesh,2011,Cheating,40
Madhya Pradesh,2011,Counter Feiting,18
Madhya Pradesh,2011,Dowry Deaths,265
Madhya Pradesh,2011,Molestation,26
Madhya Pradesh,2011,Eve-Teasing,12
Madhya Pradesh,2011,Cruelty By Husband Or Relative Of Husband,51
Madhya Pradesh,2011,Other Ipc Crimes,640
Madhya Pradesh,2012,Murder,10414
Madhya Pradesh,2012,Attempt To Commit Murder,625
Madhya Pradesh,2012,C.H. Not Amounting To Murder,407
Madhya Pradesh,2012,Rape,840
Madhya Pradesh,2012,Kidnapping And Abduction,266
Madhya Pradesh,2012,Dacoity,190
Madhya Pradesh,2012,Prep. And Assembly For Dacoity,69
Madhya Pradesh,2012,Robbery,305
Madhya Pradesh,2012,Burglary,70
Madhya Pradesh,2012,Thefts,260
Madhya Pradesh,2012,Extortion,13
Madhya Pradesh,2012,Riots,0
Madhya Pradesh,2012,Arson,17
Madhya Pradesh,2012,Criminal Breach Of Trust,23
Madhya Pradesh,2012,Cheating,50
Madhya Pradesh,2012,Counter Feiting,28
Madhya Pradesh,2012,Dowry Deaths,357
Madhya Pradesh,2012,Molestation,40
Madhya Pradesh,2012,Eve-Teasing,3
Madhya Pradesh,2012,Cruelty By Husband Or Relative Of Husband,40
Madhya Pradesh,2012,Other Ipc Crimes,644
Maharashtra,2001,Murder,3613
Maharashtra,2001,Attempt To Commit Murder,138
Maharashtra,2001,C.H. Not Amounting To Murder,138
Maharashtra,2001,Rape,214
Maharashtra,2001,Kidnapping And Abduction,33
Maharashtra,2001,Dacoity,114
Maharashtra,2001,Prep. And Assembly For Dacoity,30
Maharashtra,2001,Robbery,71
Maharashtra,2001,Burglary,86
Maharashtra,2001,Thefts,183
Maharashtra,2001,Extortion,0
Maharashtra,2001,Riots,33
Maharashtra,2001,Arson,0
Maharashtra,2001,Criminal Breach Of Trust,5
Maharashtra,2001,Cheating,48
Maharashtra,2001,Counter Feiting,0
Maharashtra,2001,Dowry Deaths,0
Maharashtra,2001,Molestation,0
Maharashtra,2001,Eve-Teasing,0
Maharashtra,2001,Cruelty By Husband Or Relative Of Husband,0
Maharashtra,2001,Other Ipc Crimes,559
Maharashtra,2002,Murder,3882
Maharashtra,2002,Attempt To Commit Murder,228
Maharashtra,2002,C.H. Not Amounting To Murder,174
Maharashtra,2002,Rape,184
Maharashtra,2002,Kidnapping And Abduction,28
Maharashtra,2002,Dacoity,111
Maharashtra,2002,Prep. And Assembly For Dacoity,38
Maharashtra,2002,Robbery,95
Maharashtra,2002,Burglary,114
Maharashtra,2002,Thefts,233
Maharashtra,2002,Extortion,14
Maharashtra,2002,Riots,34
Maharashtra,2002,Arson,7
Maharashtra,2002,Criminal Breach Of Trust,19
Maharashtra,2002,Cheating,16
Maharashtra,2002,Counter Feiting,11
Maharashtra,2002,Dowry Deaths,32
Maharashtra,2002,Molestation,6
Maharashtra,2002,Eve-Teasing,1
Maharashtra,2002,Cruelty By Husband Or Relative Of Husband,66
Maharashtra,2002,Other Ipc Crimes,387
Maharashtra,2003,Murder,4228
Maharashtra,2003,Attempt To Commit Murder,256
Maharashtra,2003,C.H. Not Amounting To Murder,147
Maharashtra,2003,Rape,346
Maharashtra,2003,Kidnapping And Abduction,50
Maharashtra,2003,Dacoity,178
Maharashtra,2003,Prep. And Assembly For Dacoity,83
Maharashtra,2003,Robbery,168
Maharashtra,2003,Burglary,181
Maharashtra,2003,Thefts,413
Maharashtra,2003,Extortion,2
Maharashtra,2003,Riots,4
Maharashtra,2003,Arson,18
Maharashtra,2003,Criminal Breach Of Trust,8
Maharashtra,2003,Cheating,50
Maharashtra,2003,Counter Feiting,0
Maharashtra,2003,Dowry Deaths,31
Maharashtra,2003,Molestation,11
Maharashtra,2003,Eve-Teasing,8
Maharashtra,2003,Cruelty By Husband Or Relative Of Husband,93
Maharashtra,2003,Other Ipc Crimes,292
Maharashtra,2004,Murder,4355
Maharashtra,2004,Attempt To Commit Murder,283
Maharashtra,2004,C.H. Not Amounting To Murder,204
Maharashtra,2004,Rape,209
Maharashtra,2004,Kidnapping And Abduction,39
Maharashtra,2004,Dacoity,155
Maharashtra,2004,Prep. And Assembly For Dacoity,47
Maharashtra,2004,Robbery,128
Maharashtra,2004,Burglary,152
Maharashtra,2004,Thefts,429
Maharashtra,2004,Extortion,15
Maharashtra,2004,Riots,11
Maharashtra,2004,Arson,15
Maharashtra,2004,Criminal Breach Of Trust,21
Maharashtra,2004,Cheating,58
Maharashtra,2004,Counter Feiting,2
Maharashtra,2004,Dowry Deaths,36
Maharashtra,2004,Molestation,38
Maharashtra,2004,Eve-Teasing,12
Maharashtra,2004,Cruelty By Husband Or Relative Of Husband,111
Maharashtra,2004,Other Ipc Crimes,388
Maharashtra,2005,Murder,4870
Maharashtra,2005,Attempt To Commit Murder,407
Maharashtra,2005,C.H. Not Amounting To Murder,221
Maharashtra,2005,Rape,224
Maharashtra,2005,Kidnapping And Abduction,84
Maharashtra,2005,Dacoity,178
Maharashtra,2005,Prep. And Assembly For Dacoity,109
Maharashtra,2005,Robbery,148
Maharashtra,2005,Burglary,175
Maharashtra,2005,Thefts,385
Maharashtra,2005,Extortion,4
Maharashtra,2005,Riots,19
Maharashtra,2005,Arson,13
Maharashtra,2005,Criminal Breach Of Trust,16
Maharashtra,2005,Cheating,107
Maharashtra,2005,Counter Feiting,5
Maharashtra,2005,Dowry Deaths,136
Maharashtra,2005,Molestation,36
Maharashtra,2005,Eve-Teasing,7
Maharashtra,2005,Cruelty By Husband Or Relative Of Husband,185
Maharashtra,2005,Other Ipc Crimes,350
Maharashtra,2006,Murder,5113
Maharashtra,2006,Attempt To Commit Murder,421
Maharashtra,2006,C.H. Not Amounting To Murder,235
Maharashtra,2006,Rape,216
Maharashtra,2006,Kidnapping And Abduction,58
Maharashtra,2006,Dacoity,198
Maharashtra,2006,Prep. And Assembly For Dacoity,64
Maharashtra,2006,Robbery,169
Maharashtra,2006,Burglary,163
Maharashtra,2006,Thefts,519
Maharashtra,2006,Extortion,46
Maharashtra,2006,Riots,42
Maharashtra,2006,Arson,30
Maharashtra,2006,Criminal Breach Of Trust,21
Maharashtra,2006,Cheating,68
Maharashtra,2006,Counter Feiting,23
Maharashtra,2006,Dowry Deaths,177
Maharashtra,2006,Molestation,18
Maharashtra,2006,Eve-Teasing,15
Maharashtra,2006,Cruelty By Husband Or Relative Of Husband,144
Maharashtra,2006,Other Ipc Crimes,380
Maharashtra,2007,Murder,5470
Maharashtra,2007,Attempt To Commit Murder,386
Maharashtra,2007,C.H. Not Amounting To Murder,128
Maharashtra,2007,Rape,241
Maharashtra,2007,Kidnapping And Abduction,77
Maharashtra,2007,Dacoity,189
Maharashtra,2007,Prep. And Assembly For Dacoity,74
Maharashtra,2007,Robbery,228
Maharashtra,2007,Burglary,138
Maharashtra,2007,Thefts,312
Maharashtra,2007,Extortion,42
Maharashtra,2007,Riots,18
Maharashtra,2007,Arson,22
Maharashtra,2007,Criminal Breach Of Trust,6
Maharashtra,2007,Cheating,49
Maharashtra,2007,Counter Feiting,12
Maharashtra,2007,Dowry Deaths,116
Maharashtra,2007,Molestation,12
Maharashtra,2007,Eve-Teasing,13
Maharashtra,2007,Cruelty By Husband Or Relative Of Husband,102
Maharashtra,2007,Other Ipc Crimes,372
Maharashtra,2008,Murder,5447
Maharashtra,2008,Attempt To Commit Murder,343
Maharashtra,2008,C.H. Not Amounting To Murder,116
Maharashtra,2008,Rape,251
Maharashtra,2008,Kidnapping And Abduction,73
Maharashtra,2008,Dacoity,190
Maharashtra,2008,Prep. And Assembly For Dacoity,58
Maharashtra,2008,Robbery,148
Maharashtra,2008,Burglary,246
Maharashtra,2008,Thefts,291
Maharashtra,2008,Extortion,11
Maharashtra,2008,Riots,25
Maharashtra,2008,Arson,37
Maharashtra,2008,Criminal Breach Of Trust,10
Maharashtra,2008,Cheating,39
Maharashtra,2008,Counter Feiting,25
Maharashtra,2008,Dowry Deaths,84
Maharashtra,2008,Molestation,18
Maharashtra,2008,Eve-Teasing,37
Maharashtra,2008,Cruelty By Husband Or Relative Of Husband,163
Maharashtra,2008,Other Ipc Crimes,368
Maharashtra,2009,Murder,5130
Maharashtra,2009,Attempt To Commit Murder,383
Maharashtra,2009,C.H. Not Amounting To Murder,200
Maharashtra,2009,Rape,301
Maharashtra,2009,Kidnapping And Abduction,68
Maharashtra,2009,Dacoity,117
Maharashtra,2009,Prep. And Assembly For Dacoity,213
Maharashtra,2009,Robbery,177
Maharashtra,2009,Burglary,120
Maharashtra,2009,Thefts,314
Maharashtra,2009,Extortion,23
Maharashtra,2009,Riots,12
Maharashtra,2009,Arson,0
Maharashtra,2009,Criminal Breach Of Trust,2
Maharashtra,2009,Cheating,52
Maharashtra,2009,Counter Feiting,5
Maharashtra,2009,Dowry Deaths,55
Maharashtra,2009,Molestation,9
Maharashtra,2009,Eve-Teasing,2
Maharashtra,2009,Cruelty By Husband Or Relative Of Husband,140
Maharashtra,2009,Other Ipc Crimes,233
Maharashtra,2010,Murder,5654
Maharashtra,2010,Attempt To Commit Murder,226
Maharashtra,2010,C.H. Not Amounting To Murder,184
Maharashtra,2010,Rape,148
Maharashtra,2010,Kidnapping And Abduction,65
Maharashtra,2010,Dacoity,100
Maharashtra,2010,Prep. And Assembly For Dacoity,149
Maharashtra,2010,Robbery,95
Maharashtra,2010,Burglary,110
Maharashtra,2010,Thefts,190
Maharashtra,2010,Extortion,17
Maharashtra,2010,Riots,12
Maharashtra,2010,Arson,9
Maharashtra,2010,Criminal Breach Of Trust,1
Maharashtra,2010,Cheating,41
Maharashtra,2010,Counter Feiting,33
Maharashtra,2010,Dowry Deaths,45
Maharashtra,2010,Molestation,8
Maharashtra,2010,Eve-Teasing,3
Maharashtra,2010,Cruelty By Husband Or Relative Of Husband,150
Maharashtra,2010,Other Ipc Crimes,269
Maharashtra,2011,Murder,5108
Maharashtra,2011,Attempt To Commit Murder,428
Maharashtra,2011,C.H. Not Amounting To Murder,181
Maharashtra,2011,Rape,212
Maharashtra,2011,Kidnapping And Abduction,113
Maharashtra,2011,Dacoity,112
Maharashtra,2011,Prep. And Assembly For Dacoity,52
Maharashtra,2011,Robbery,120
Maharashtra,2011,Burglary,62
Maharashtra,2011,Thefts,183
Maharashtra,2011,Extortion,18
Maharashtra,2011,Riots,8
Maharashtra,2011,Arson,6
Maharashtra,2011,Criminal Breach Of Trust,2
Maharashtra,2011,Cheating,84
Maharashtra,2011,Counter Feiting,8
Maharashtra,2011,Dowry Deaths,44
Maharashtra,2011,Molestation,1
Maharashtra,2011,Eve-Teasing,4
Maharashtra,2011,Cruelty By Husband Or Relative Of Husband,67
Maharashtra,2011,Other Ipc Crimes,346
Maharashtra,2012,Murder,4700
Maharashtra,2012,Attempt To Commit Murder,394
Maharashtra,2012,C.H. Not Amounting To Murder,204
Maharashtra,2012,Rape,194
Maharashtra,2012,Kidnapping And Abduction,112
Maharashtra,2012,Dacoity,124
Maharashtra,2012,Prep. And Assembly For Dacoity,113
Maharashtra,2012,Robbery,125
Maharashtra,2012,Burglary,112
Maharashtra,2012,Thefts,240
Maharashtra,2012,Extortion,24
Maharashtra,2012,Riots,1
Maharashtra,2012,Arson,25
Maharashtra,2012,Criminal Breach Of Trust,4
Maharashtra,2012,Cheating,62
Maharashtra,2012,Counter Feiting,18
Maharashtra,2012,Dowry Deaths,48
Maharashtra,2012,Molestation,42
Maharashtra,2012,Eve-Teasing,14
Maharashtra,2012,Cruelty By Husband Or Relative Of Husband,68
Maharashtra,2012,Other Ipc Crimes,486
Manipur,2001,Murder,17
Manipur,2001,Attempt To Commit Murder,0
Manipur,2001,C.H. Not Amounting To Murder,0
Manipur,2001,Rape,0
Manipur,2001,Kidnapping And Abduction,0
Manipur,2001,Dacoity,0
Manipur,2001,Prep. And Assembly For Dacoity,0
Manipur,2001,Robbery,0
Manipur,2001,Burglary,0
Manipur,2001,Thefts,0
Manipur,2001,Extortion,0
Manipur,2001,Riots,0
Manipur,2001,Arson,0
Manipur,2001,Criminal Breach Of Trust,0
Manipur,2001,Cheating,0
Manipur,2001,Counter Feiting,0
Manipur,2001,Dowry Deaths,0
Manipur,2001,Molestation,0
Manipur,2001,Eve-Teasing,0
Manipur,2001,Cruelty By Husband Or Relative Of Husband,0
