STATE/UT,YEAR,CRIME HEAD,Grand Total
Tamilnadu,2006,Counter Feiting,0
Tamilnadu,2006,Dowry Deaths,0
Tamilnadu,2006,Molestation,0
Tamilnadu,2006,Eve-Teasing,0
Tamilnadu,2006,Cruelty By Husband Or Relative Of Husband,0
Tamilnadu,2006,Other Ipc Crimes,364
Tamilnadu,2007,Murder,3060
Tamilnadu,2007,Attempt To Commit Murder,1417
Tamilnadu,2007,C.H. Not Amounting To Murder,218
Tamilnadu,2007,Rape,5
Tamilnadu,2007,Kidnapping And Abduction,49
Tamilnadu,2007,Dacoity,70
Tamilnadu,2007,Prep. And Assembly For Dacoity,0
Tamilnadu,2007,Robbery,960
Tamilnadu,2007,Burglary,28
Tamilnadu,2007,Thefts,1855
Tamilnadu,2007,Extortion,0
Tamilnadu,2007,Riots,0
Tamilnadu,2007,Arson,0
Tamilnadu,2007,Criminal Breach Of Trust,0
Tamilnadu,2007,Cheating,13
Tamilnadu,2007,Counter Feiting,0
Tamilnadu,2007,Dowry Deaths,0
Tamilnadu,2007,Molestation,0
Tamilnadu,2007,Eve-Teasing,0
Tamilnadu,2007,Cruelty By Husband Or Relative Of Husband,0
Tamilnadu,2007,Other Ipc Crimes,464
Tamilnadu,2008,Murder,1496
Tamilnadu,2008,Attempt To Commit Murder,846
Tamilnadu,2008,C.H. Not Amounting To Murder,107
Tamilnadu,2008,Rape,134
Tamilnadu,2008,Kidnapping And Abduction,58
Tamilnadu,2008,Dacoity,125
Tamilnadu,2008,Prep. And Assembly For Dacoity,100
Tamilnadu,2008,Robbery,248
Tamilnadu,2008,Burglary,111
Tamilnadu,2008,Thefts,1051
Tamilnadu,2008,Extortion,24
Tamilnadu,2008,Riots,60
Tamilnadu,2008,Arson,60
Tamilnadu,2008,Criminal Breach Of Trust,26
Tamilnadu,2008,Cheating,125
Tamilnadu,2008,Counter Feiting,16
Tamilnadu,2008,Dowry Deaths,83
Tamilnadu,2008,Molestation,55
Tamilnadu,2008,Eve-Teasing,48
Tamilnadu,2008,Cruelty By Husband Or Relative Of Husband,89
Tamilnadu,2008,Other Ipc Crimes,3274
Tamilnadu,2009,Murder,1204
Tamilnadu,2009,Attempt To Commit Murder,447
Tamilnadu,2009,C.H. Not Amounting To Murder,105
Tamilnadu,2009,Rape,143
Tamilnadu,2009,Kidnapping And Abduction,98
Tamilnadu,2009,Dacoity,426
Tamilnadu,2009,Prep. And Assembly For Dacoity,119
Tamilnadu,2009,Robbery,692
Tamilnadu,2009,Burglary,167
Tamilnadu,2009,Thefts,1699
Tamilnadu,2009,Extortion,146
Tamilnadu,2009,Riots,34
Tamilnadu,2009,Arson,41
Tamilnadu,2009,Criminal Breach Of Trust,81
Tamilnadu,2009,Cheating,205
Tamilnadu,2009,Counter Feiting,29
Tamilnadu,2009,Dowry Deaths,127
Tamilnadu,2009,Molestation,64
Tamilnadu,2009,Eve-Teasing,71
Tamilnadu,2009,Cruelty By Husband Or Relative Of Husband,229
Tamilnadu,2009,Other Ipc Crimes,64
Tamilnadu,2010,Murder,795
Tamilnadu,2010,Attempt To Commit Murder,500
Tamilnadu,2010,C.H. Not Amounting To Murder,112
Tamilnadu,2010,Rape,176
Tamilnadu,2010,Kidnapping And Abduction,123
Tamilnadu,2010,Dacoity,403
Tamilnadu,2010,Prep. And Assembly For Dacoity,227
Tamilnadu,2010,Robbery,839
Tamilnadu,2010,Burglary,261
Tamilnadu,2010,Thefts,1489
Tamilnadu,2010,Extortion,347
Tamilnadu,2010,Riots,126
Tamilnadu,2010,Arson,30
Tamilnadu,2010,Criminal Breach Of Trust,73
Tamilnadu,2010,Cheating,193
Tamilnadu,2010,Counter Feiting,17
Tamilnadu,2010,Dowry Deaths,115
Tamilnadu,2010,Molestation,71
Tamilnadu,2010,Eve-Teasing,52
Tamilnadu,2010,Cruelty By Husband Or Relative Of Husband,191
Tamilnadu,2010,Other Ipc Crimes,191
Tamilnadu,2011,Murder,1014
Tamilnadu,2011,Attempt To Commit Murder,768
Tamilnadu,2011,C.H. Not Amounting To Murder,40
Tamilnadu,2011,Rape,381
Tamilnadu,2011,Kidnapping And Abduction,140
Tamilnadu,2011,Dacoity,585
Tamilnadu,2011,Prep. And Assembly For Dacoity,92
Tamilnadu,2011,Robbery,754
Tamilnadu,2011,Burglary,372
Tamilnadu,2011,Thefts,1253
Tamilnadu,2011,Extortion,179
Tamilnadu,2011,Riots,83
Tamilnadu,2011,Arson,28
Tamilnadu,2011,Criminal Breach Of Trust,19
Tamilnadu,2011,Cheating,235
Tamilnadu,2011,Counter Feiting,5
Tamilnadu,2011,Dowry Deaths,103
Tamilnadu,2011,Molestation,1
Tamilnadu,2011,Eve-Teasing,16
Tamilnadu,2011,Cruelty By Husband Or Relative Of Husband,32
Tamilnadu,2011,Other Ipc Crimes,81
Tamilnadu,2012,Murder,1653
Tamilnadu,2012,Attempt To Commit Murder,830
Tamilnadu,2012,C.H. Not Amounting To Murder,143
Tamilnadu,2012,Rape,302
Tamilnadu,2012,Kidnapping And Abduction,332
Tamilnadu,2012,Dacoity,434
Tamilnadu,2012,Prep. And Assembly For Dacoity,100
Tamilnadu,2012,Robbery,733
Tamilnadu,2012,Burglary,160
Tamilnadu,2012,Thefts,1388
Tamilnadu,2012,Extortion,59
Tamilnadu,2012,Riots,51
Tamilnadu,2012,Arson,0
Tamilnadu,2012,Criminal Breach Of Trust,11
Tamilnadu,2012,Cheating,357
Tamilnadu,2012,Counter Feiting,1
Tamilnadu,2012,Dowry Deaths,166
Tamilnadu,2012,Molestation,80
Tamilnadu,2012,Eve-Teasing,100
Tamilnadu,2012,Cruelty By Husband Or Relative Of Husband,16
Tamilnadu,2012,Other Ipc Crimes,101
Tripura,2001,Murder,72
Tripura,2001,Attempt To Commit Murder,39
Tripura,2001,C.H. Not Amounting To Murder,22
Tripura,2001,Rape,27
Tripura,2001,Kidnapping And Abduction,53
Tripura,2001,Dacoity,52
Tripura,2001,Prep. And Assembly For Dacoity,15
Tripura,2001,Robbery,18
Tripura,2001,Burglary,8
Tripura,2001,Thefts,48
Tripura,2001,Extortion,0
Tripura,2001,Riots,11
Tripura,2001,Arson,0
Tripura,2001,Criminal Breach Of Trust,9
Tripura,2001,Cheating,17
Tripura,2001,Counter Feiting,11
Tripura,2001,Dowry Deaths,4
Tripura,2001,Molestation,13
Tripura,2001,Eve-Teasing,4
Tripura,2001,Cruelty By Husband Or Relative Of Husband,8
Tripura,2001,Other Ipc Crimes,32
Tripura,2002,Murder,55
Tripura,2002,Attempt To Commit Murder,27
Tripura,2002,C.H. Not Amounting To Murder,9
Tripura,2002,Rape,22
Tripura,2002,Kidnapping And Abduction,43
Tripura,2002,Dacoity,34
Tripura,2002,Prep. And Assembly For Dacoity,6
Tripura,2002,Robbery,21
Tripura,2002,Burglary,12
Tripura,2002,Thefts,42
Tripura,2002,Extortion,16
Tripura,2002,Riots,22
Tripura,2002,Arson,3
Tripura,2002,Criminal Breach Of Trust,13
Tripura,2002,Cheating,19
Tripura,2002,Counter Feiting,13
Tripura,2002,Dowry Deaths,5
Tripura,2002,Molestation,9
Tripura,2002,Eve-Teasing,6
Tripura,2002,Cruelty By Husband Or Relative Of Husband,10
Tripura,2002,Other Ipc Crimes,36
Tripura,2003,Murder,163
Tripura,2003,Attempt To Commit Murder,84
Tripura,2003,C.H. Not Amounting To Murder,11
Tripura,2003,Rape,38
Tripura,2003,Kidnapping And Abduction,81
Tripura,2003,Dacoity,44
Tripura,2003,Prep. And Assembly For Dacoity,29
Tripura,2003,Robbery,8
Tripura,2003,Burglary,16
Tripura,2003,Thefts,59
Tripura,2003,Extortion,4
Tripura,2003,Riots,78
Tripura,2003,Arson,12
Tripura,2003,Criminal Breach Of Trust,13
Tripura,2003,Cheating,6
Tripura,2003,Counter Feiting,0
Tripura,2003,Dowry Deaths,7
Tripura,2003,Molestation,3
Tripura,2003,Eve-Teasing,0
Tripura,2003,Cruelty By Husband Or Relative Of Husband,19
Tripura,2003,Other Ipc Crimes,16
Tripura,2004,Murder,119
Tripura,2004,Attempt To Commit Murder,43
Tripura,2004,C.H. Not Amounting To Murder,21
Tripura,2004,Rape,47
Tripura,2004,Kidnapping And Abduction,79
Tripura,2004,Dacoity,32
Tripura,2004,Prep. And Assembly For Dacoity,2
Tripura,2004,Robbery,18
Tripura,2004,Burglary,11
Tripura,2004,Thefts,52
Tripura,2004,Extortion,6
Tripura,2004,Riots,22
Tripura,2004,Arson,19
Tripura,2004,Criminal Breach Of Trust,0
Tripura,2004,Cheating,2
Tripura,2004,Counter Feiting,0
Tripura,2004,Dowry Deaths,3
Tripura,2004,Molestation,0
Tripura,2004,Eve-Teasing,0
Tripura,2004,Cruelty By Husband Or Relative Of Husband,36
Tripura,2004,Other Ipc Crimes,29
Tripura,2005,Murder,81
Tripura,2005,Attempt To Commit Murder,43
Tripura,2005,C.H. Not Amounting To Murder,33
Tripura,2005,Rape,49
Tripura,2005,Kidnapping And Abduction,80
Tripura,2005,Dacoity,47
Tripura,2005,Prep. And Assembly For Dacoity,3
Tripura,2005,Robbery,27
Tripura,2005,Burglary,0
Tripura,2005,Thefts,45
Tripura,2005,Extortion,1
Tripura,2005,Riots,25
Tripura,2005,Arson,12
Tripura,2005,Criminal Breach Of Trust,0
Tripura,2005,Cheating,4
Tripura,2005,Counter Feiting,0
Tripura,2005,Dowry Deaths,11
Tripura,2005,Molestation,0
Tripura,2005,Eve-Teasing,0
Tripura,2005,Cruelty By Husband Or Relative Of Husband,27
Tripura,2005,Other Ipc Crimes,41
Tripura,2006,Murder,86
Tripura,2006,Attempt To Commit Murder,47
Tripura,2006,C.H. Not Amounting To Murder,10
Tripura,2006,Rape,59
Tripura,2006,Kidnapping And Abduction,53
Tripura,2006,Dacoity,38
Tripura,2006,Prep. And Assembly For Dacoity,13
Tripura,2006,Robbery,40
Tripura,2006,Burglary,10
Tripura,2006,Thefts,31
Tripura,2006,Extortion,4
Tripura,2006,Riots,37
Tripura,2006,Arson,2
Tripura,2006,Criminal Breach Of Trust,2
Tripura,2006,Cheating,4
Tripura,2006,Counter Feiting,3
Tripura,2006,Dowry Deaths,16
Tripura,2006,Molestation,3
Tripura,2006,Eve-Teasing,0
Tripura,2006,Cruelty By Husband Or Relative Of Husband,27
Tripura,2006,Other Ipc Crimes,10
Tripura,2007,Murder,84
Tripura,2007,Attempt To Commit Murder,26
Tripura,2007,C.H. Not Amounting To Murder,2
Tripura,2007,Rape,36
Tripura,2007,Kidnapping And Abduction,43
Tripura,2007,Dacoity,19
Tripura,2007,Prep. And Assembly For Dacoity,1
Tripura,2007,Robbery,13
Tripura,2007,Burglary,0
Tripura,2007,Thefts,70
Tripura,2007,Extortion,7
Tripura,2007,Riots,15
Tripura,2007,Arson,1
Tripura,2007,Criminal Breach Of Trust,4
Tripura,2007,Cheating,0
Tripura,2007,Counter Feiting,23
Tripura,2007,Dowry Deaths,2
Tripura,2007,Molestation,2
Tripura,2007,Eve-Teasing,0
Tripura,2007,Cruelty By Husband Or Relative Of Husband,40
Tripura,2007,Other Ipc Crimes,36
Tripura,2008,Murder,63
Tripura,2008,Attempt To Commit Murder,34
Tripura,2008,C.H. Not Amounting To Murder,5
Tripura,2008,Rape,49
Tripura,2008,Kidnapping And Abduction,17
Tripura,2008,Dacoity,5
Tripura,2008,Prep. And Assembly For Dacoity,0
Tripura,2008,Robbery,8
Tripura,2008,Burglary,15
Tripura,2008,Thefts,36
Tripura,2008,Extortion,2
Tripura,2008,Riots,4
Tripura,2008,Arson,0
Tripura,2008,Criminal Breach Of Trust,11
Tripura,2008,Cheating,11
Tripura,2008,Counter Feiting,0
Tripura,2008,Dowry Deaths,15
Tripura,2008,Molestation,2
Tripura,2008,Eve-Teasing,0
Tripura,2008,Cruelty By Husband Or Relative Of Husband,87
Tripura,2008,Other Ipc Crimes,14
Tripura,2009,Murder,78
Tripura,2009,Attempt To Commit Murder,18
Tripura,2009,C.H. Not Amounting To Murder,2
Tripura,2009,Rape,29
Tripura,2009,Kidnapping And Abduction,22
Tripura,2009,Dacoity,1
Tripura,2009,Prep. And Assembly For Dacoity,0
Tripura,2009,Robbery,2
Tripura,2009,Burglary,7
Tripura,2009,Thefts,29
Tripura,2009,Extortion,6
Tripura,2009,Riots,4
Tripura,2009,Arson,3
Tripura,2009,Criminal Breach Of Trust,1
Tripura,2009,Cheating,0
Tripura,2009,Counter Feiting,2
Tripura,2009,Dowry Deaths,14
Tripura,2009,Molestation,0
Tripura,2009,Eve-Teasing,0
Tripura,2009,Cruelty By Husband Or Relative Of Husband,53
Tripura,2009,Other Ipc Crimes,19
Tripura,2010,Murder,88
Tripura,2010,Attempt To Commit Murder,8
Tripura,2010,C.H. Not Amounting To Murder,10
Tripura,2010,Rape,42
Tripura,2010,Kidnapping And Abduction,20
Tripura,2010,Dacoity,3
Tripura,2010,Prep. And Assembly For Dacoity,0
Tripura,2010,Robbery,8
Tripura,2010,Burglary,36
Tripura,2010,Thefts,45
Tripura,2010,Extortion,2
Tripura,2010,Riots,4
Tripura,2010,Arson,1
Tripura,2010,Criminal Breach Of Trust,0
Tripura,2010,Cheating,4
Tripura,2010,Counter Feiting,4
Tripura,2010,Dowry Deaths,1
Tripura,2010,Molestation,0
Tripura,2010,Eve-Teasing,0
Tripura,2010,Cruelty By Husband Or Relative Of Husband,39
Tripura,2010,Other Ipc Crimes,9
Tripura,2011,Murder,65
Tripura,2011,Attempt To Commit Murder,15
Tripura,2011,C.H. Not Amounting To Murder,3
Tripura,2011,Rape,32
Tripura,2011,Kidnapping And Abduction,21
Tripura,2011,Dacoity,8
Tripura,2011,Prep. And Assembly For Dacoity,0
Tripura,2011,Robbery,2
Tripura,2011,Burglary,13
Tripura,2011,Thefts,34
Tripura,2011,Extortion,0
Tripura,2011,Riots,1
Tripura,2011,Arson,0
Tripura,2011,Criminal Breach Of Trust,2
Tripura,2011,Cheating,2
Tripura,2011,Counter Feiting,0
Tripura,2011,Dowry Deaths,2
Tripura,2011,Molestation,1
Tripura,2011,Eve-Teasing,0
Tripura,2011,Cruelty By Husband Or Relative Of Husband,31
Tripura,2011,Other Ipc Crimes,16
Tripura,2012,Murder,75
Tripura,2012,Attempt To Commit Murder,18
Tripura,2012,C.H. Not Amounting To Murder,1
Tripura,2012,Rape,40
Tripura,2012,Kidnapping And Abduction,15
Tripura,2012,Dacoity,0
Tripura,2012,Prep. And Assembly For Dacoity,12
Tripura,2012,Robbery,4
Tripura,2012,Burglary,5
Tripura,2012,Thefts,50
Tripura,2012,Extortion,5
Tripura,2012,Riots,3
Tripura,2012,Arson,4
Tripura,2012,Criminal Breach Of Trust,0
Tripura,2012,Cheating,5
Tripura,2012,Counter Feiting,7
Tripura,2012,Dowry Deaths,3
Tripura,2012,Molestation,0
Tripura,2012,Eve-Teasing,0
Tripura,2012,Cruelty By Husband Or Relative Of Husband,50
Tripura,2012,Other Ipc Crimes,33
Uttar Pradesh,2001,Murder,5843
Uttar Pradesh,2001,Attempt To Commit Murder,4737
Uttar Pradesh,2001,C.H. Not Amounting To Murder,2157
Uttar Pradesh,2001,Rape,1857
Uttar Pradesh,2001,Kidnapping And Abduction,1648
Uttar Pradesh,2001,Dacoity,1597
Uttar Pradesh,2001,Prep. And Assembly For Dacoity,903
Uttar Pradesh,2001,Robbery,1935
Uttar Pradesh,2001,Burglary,875
Uttar Pradesh,2001,Thefts,2551
Uttar Pradesh,2001,Extortion,312
Uttar Pradesh,2001,Riots,378
Uttar Pradesh,2001,Arson,191
Uttar Pradesh,2001,Criminal Breach Of Trust,306
Uttar Pradesh,2001,Cheating,443
Uttar Pradesh,2001,Counter Feiting,115
Uttar Pradesh,2001,Dowry Deaths,2118
Uttar Pradesh,2001,Molestation,59
Uttar Pradesh,2001,Eve-Teasing,4
Uttar Pradesh,2001,Cruelty By Husband Or Relative Of Husband,886
Uttar Pradesh,2001,Other Ipc Crimes,0
Uttar Pradesh,2002,Murder,8166
Uttar Pradesh,2002,Attempt To Commit Murder,4414
Uttar Pradesh,2002,C.H. Not Amounting To Murder,1349
Uttar Pradesh,2002,Rape,1689
Uttar Pradesh,2002,Kidnapping And Abduction,1968
Uttar Pradesh,2002,Dacoity,1601
Uttar Pradesh,2002,Prep. And Assembly For Dacoity,564
Uttar Pradesh,2002,Robbery,1484
Uttar Pradesh,2002,Burglary,764
Uttar Pradesh,2002,Thefts,3549
Uttar Pradesh,2002,Extortion,93
Uttar Pradesh,2002,Riots,266
Uttar Pradesh,2002,Arson,116
Uttar Pradesh,2002,Criminal Breach Of Trust,245
Uttar Pradesh,2002,Cheating,249
Uttar Pradesh,2002,Counter Feiting,309
Uttar Pradesh,2002,Dowry Deaths,1940
Uttar Pradesh,2002,Molestation,84
Uttar Pradesh,2002,Eve-Teasing,7
Uttar Pradesh,2002,Cruelty By Husband Or Relative Of Husband,1486
Uttar Pradesh,2002,Other Ipc Crimes,1106
Uttar Pradesh,2003,Murder,7286
Uttar Pradesh,2003,Attempt To Commit Murder,4309
Uttar Pradesh,2003,C.H. Not Amounting To Murder,1326
Uttar Pradesh,2003,Rape,1554
Uttar Pradesh,2003,Kidnapping And Abduction,1700
Uttar Pradesh,2003,Dacoity,1434
Uttar Pradesh,2003,Prep. And Assembly For Dacoity,571
Uttar Pradesh,2003,Robbery,1604
Uttar Pradesh,2003,Burglary,889
Uttar Pradesh,2003,Thefts,2271
Uttar Pradesh,2003,Extortion,164
Uttar Pradesh,2003,Riots,326
Uttar Pradesh,2003,Arson,130
Uttar Pradesh,2003,Criminal Breach Of Trust,282
Uttar Pradesh,2003,Cheating,351
Uttar Pradesh,2003,Counter Feiting,322
Uttar Pradesh,2003,Dowry Deaths,1740
Uttar Pradesh,2003,Molestation,128
Uttar Pradesh,2003,Eve-Teasing,67
Uttar Pradesh,2003,Cruelty By Husband Or Relative Of Husband,1042
Uttar Pradesh,2003,Other Ipc Crimes,0
Uttar Pradesh,2004,Murder,6627
Uttar Pradesh,2004,Attempt To Commit Murder,3578
Uttar Pradesh,2004,C.H. Not Amounting To Murder,1335
Uttar Pradesh,2004,Rape,1334
Uttar Pradesh,2004,Kidnapping And Abduction,1511
Uttar Pradesh,2004,Dacoity,1418
Uttar Pradesh,2004,Prep. And Assembly For Dacoity,702
Uttar Pradesh,2004,Robbery,1354
Uttar Pradesh,2004,Burglary,503
Uttar Pradesh,2004,Thefts,2966
Uttar Pradesh,2004,Extortion,310
Uttar Pradesh,2004,Riots,336
Uttar Pradesh,2004,Arson,124
Uttar Pradesh,2004,Criminal Breach Of Trust,267
Uttar Pradesh,2004,Cheating,448
Uttar Pradesh,2004,Counter Feiting,163
Uttar Pradesh,2004,Dowry Deaths,1938
Uttar Pradesh,2004,Molestation,147
Uttar Pradesh,2004,Eve-Teasing,29
Uttar Pradesh,2004,Cruelty By Husband Or Relative Of Husband,637
Uttar Pradesh,2004,Other Ipc Crimes,857
Uttar Pradesh,2005,Murder,4676
Uttar Pradesh,2005,Attempt To Commit Murder,3047
Uttar Pradesh,2005,C.H. Not Amounting To Murder,1228
Uttar Pradesh,2005,Rape,1505
Uttar Pradesh,2005,Kidnapping And Abduction,1799
Uttar Pradesh,2005,Dacoity,1446
Uttar Pradesh,2005,Prep. And Assembly For Dacoity,559
Uttar Pradesh,2005,Robbery,1713
Uttar Pradesh,2005,Burglary,687
Uttar Pradesh,2005,Thefts,2638
Uttar Pradesh,2005,Extortion,637
Uttar Pradesh,2005,Riots,389
Uttar Pradesh,2005,Arson,105
Uttar Pradesh,2005,Criminal Breach Of Trust,250
Uttar Pradesh,2005,Cheating,474
Uttar Pradesh,2005,Counter Feiting,157
Uttar Pradesh,2005,Dowry Deaths,2421
Uttar Pradesh,2005,Molestation,185
Uttar Pradesh,2005,Eve-Teasing,38
Uttar Pradesh,2005,Cruelty By Husband Or Relative Of Husband,937
Uttar Pradesh,2005,Other Ipc Crimes,1789
Uttar Pradesh,2006,Murder,9936
Uttar Pradesh,2006,Attempt To Commit Murder,5630
Uttar Pradesh,2006,C.H. Not Amounting To Murder,1590
Uttar Pradesh,2006,Rape,1778
Uttar Pradesh,2006,Kidnapping And Abduction,2046
Uttar Pradesh,2006,Dacoity,1716
Uttar Pradesh,2006,Prep. And Assembly For Dacoity,822
Uttar Pradesh,2006,Robbery,1926
Uttar Pradesh,2006,Burglary,878
Uttar Pradesh,2006,Thefts,4200
Uttar Pradesh,2006,Extortion,338
Uttar Pradesh,2006,Riots,399
Uttar Pradesh,2006,Arson,177
Uttar Pradesh,2006,Criminal Breach Of Trust,386
Uttar Pradesh,2006,Cheating,523
Uttar Pradesh,2006,Counter Feiting,143
Uttar Pradesh,2006,Dowry Deaths,3299
Uttar Pradesh,2006,Molestation,131
Uttar Pradesh,2006,Eve-Teasing,60
Uttar Pradesh,2006,Cruelty By Husband Or Relative Of Husband,1086
Uttar Pradesh,2006,Other Ipc Crimes,1091
Uttar Pradesh,2007,Murder,8995
Uttar Pradesh,2007,Attempt To Commit Murder,4556
Uttar Pradesh,2007,C.H. Not Amounting To Murder,1688
Uttar Pradesh,2007,Rape,2115
Uttar Pradesh,2007,Kidnapping And Abduction,2083
Uttar Pradesh,2007,Dacoity,1514
Uttar Pradesh,2007,Prep. And Assembly For Dacoity,890
Uttar Pradesh,2007,Robbery,1718
Uttar Pradesh,2007,Burglary,919
Uttar Pradesh,2007,Thefts,3940
Uttar Pradesh,2007,Extortion,476
Uttar Pradesh,2007,Riots,442
Uttar Pradesh,2007,Arson,196
Uttar Pradesh,2007,Criminal Breach Of Trust,304
Uttar Pradesh,2007,Cheating,742
Uttar Pradesh,2007,Counter Feiting,336
Uttar Pradesh,2007,Dowry Deaths,3784
Uttar Pradesh,2007,Molestation,147
Uttar Pradesh,2007,Eve-Teasing,28
Uttar Pradesh,2007,Cruelty By Husband Or Relative Of Husband,1436
Uttar Pradesh,2007,Other Ipc Crimes,885
Uttar Pradesh,2008,Murder,8353
Uttar Pradesh,2008,Attempt To Commit Murder,4233
Uttar Pradesh,2008,C.H. Not Amounting To Murder,1854
Uttar Pradesh,2008,Rape,2577
Uttar Pradesh,2008,Kidnapping And Abduction,2693
Uttar Pradesh,2008,Dacoity,1702
Uttar Pradesh,2008,Prep. And Assembly For Dacoity,962
Uttar Pradesh,2008,Robbery,2216
Uttar Pradesh,2008,Burglary,1076
Uttar Pradesh,2008,Thefts,4334
Uttar Pradesh,2008,Extortion,838
Uttar Pradesh,2008,Riots,533
Uttar Pradesh,2008,Arson,216
Uttar Pradesh,2008,Criminal Breach Of Trust,321
Uttar Pradesh,2008,Cheating,734
Uttar Pradesh,2008,Counter Feiting,384
Uttar Pradesh,2008,Dowry Deaths,4152
Uttar Pradesh,2008,Molestation,167
Uttar Pradesh,2008,Eve-Teasing,46
Uttar Pradesh,2008,Cruelty By Husband Or Relative Of Husband,1474
Uttar Pradesh,2008,Other Ipc Crimes,874
Uttar Pradesh,2009,Murder,9183
Uttar Pradesh,2009,Attempt To Commit Murder,5110
Uttar Pradesh,2009,C.H. Not Amounting To Murder,1914
Uttar Pradesh,2009,Rape,2620
Uttar Pradesh,2009,Kidnapping And Abduction,2901
Uttar Pradesh,2009,Dacoity,1568
Uttar Pradesh,2009,Prep. And Assembly For Dacoity,828
Uttar Pradesh,2009,Robbery,2240
Uttar Pradesh,2009,Burglary,952
Uttar Pradesh,2009,Thefts,4735
Uttar Pradesh,2009,Extortion,393
Uttar Pradesh,2009,Riots,426
Uttar Pradesh,2009,Arson,289
Uttar Pradesh,2009,Criminal Breach Of Trust,383
Uttar Pradesh,2009,Cheating,1105
Uttar Pradesh,2009,Counter Feiting,328
Uttar Pradesh,2009,Dowry Deaths,5004
Uttar Pradesh,2009,Molestation,211
Uttar Pradesh,2009,Eve-Teasing,59
Uttar Pradesh,2009,Cruelty By Husband Or Relative Of Husband,1579
Uttar Pradesh,2009,Other Ipc Crimes,915
Uttar Pradesh,2010,Murder,8720
Uttar Pradesh,2010,Attempt To Commit Murder,4901
Uttar Pradesh,2010,C.H. Not Amounting To Murder,1804
Uttar Pradesh,2010,Rape,2534
Uttar Pradesh,2010,Kidnapping And Abduction,2710
Uttar Pradesh,2010,Dacoity,1460
Uttar Pradesh,2010,Prep. And Assembly For Dacoity,715
Uttar Pradesh,2010,Robbery,2171
Uttar Pradesh,2010,Burglary,862
Uttar Pradesh,2010,Thefts,4428
Uttar Pradesh,2010,Extortion,342
Uttar Pradesh,2010,Riots,338
Uttar Pradesh,2010,Arson,264
Uttar Pradesh,2010,Criminal Breach Of Trust,333
Uttar Pradesh,2010,Cheating,1021
Uttar Pradesh,2010,Counter Feiting,313
Uttar Pradesh,2010,Dowry Deaths,4834
Uttar Pradesh,2010,Molestation,180
Uttar Pradesh,2010,Eve-Teasing,55
Uttar Pradesh,2010,Cruelty By Husband Or Relative Of Husband,1481
Uttar Pradesh,2010,Other Ipc Crimes,891
Uttar Pradesh,2011,Murder,8595
Uttar Pradesh,2011,Attempt To Commit Murder,4819
Uttar Pradesh,2011,C.H. Not Amounting To Murder,1751
Uttar Pradesh,2011,Rape,2452
Uttar Pradesh,2011,Kidnapping And Abduction,2674
Uttar Pradesh,2011,Dacoity,1329
Uttar Pradesh,2011,Prep. And Assembly For Dacoity,673
Uttar Pradesh,2011,Robbery,1994
Uttar Pradesh,2011,Burglary,814
Uttar Pradesh,2011,Thefts,4268
Uttar Pradesh,2011,Extortion,290
Uttar Pradesh,2011,Riots,285
Uttar Pradesh,2011,Arson,239
Uttar Pradesh,2011,Criminal Breach Of Trust,281
Uttar Pradesh,2011,Cheating,960
Uttar Pradesh,2011,Counter Feiting,295
Uttar Pradesh,2011,Dowry Deaths,4735
Uttar Pradesh,2011,Molestation,149
Uttar Pradesh,2011,Eve-Teasing,47
Uttar Pradesh,2011,Cruelty By Husband Or Relative Of Husband,1396
Uttar Pradesh,2011,Other Ipc Crimes,844
Uttar Pradesh,2012,Murder,8594
Uttar Pradesh,2012,Attempt To Commit Murder,4812
Uttar Pradesh,2012,C.H. Not Amounting To Murder,1730
Uttar Pradesh,2012,Rape,2408
Uttar Pradesh,2012,Kidnapping And Abduction,2654
Uttar Pradesh,2012,Dacoity,1320
Uttar Pradesh,2012,Prep. And Assembly For Dacoity,659
